"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 09, 2015","35,429.99","35,429.99","35,429.99","35,429.99","-","-1.90%"
"Feb 06, 2015","36,115.56","36,115.56","36,115.56","36,115.56","-","-0.28%"
"Feb 05, 2015","36,217.00","36,217.00","36,217.00","36,217.00","-","-0.59%"
"Feb 04, 2015","36,430.41","36,430.41","36,430.41","36,430.41","-","-0.33%"
"Feb 03, 2015","36,551.88","36,551.88","36,551.88","36,551.88","-","2.57%"
"Feb 02, 2015","35,637.08","35,637.08","35,637.08","35,637.08","-","-0.09%"
"Jan 30, 2015","35,667.86","35,667.86","35,667.86","35,667.86","-","-0.44%"
"Jan 29, 2015","35,825.01","35,825.01","35,825.01","35,825.01","-","0.56%"
"Jan 28, 2015","35,624.48","35,624.48","35,624.48","35,624.48","-","-0.81%"
"Jan 27, 2015","35,915.65","35,915.65","35,915.65","35,915.65","-","-0.53%"
"Jan 26, 2015","36,108.58","36,108.58","36,108.58","36,108.58","-","1.15%"
"Jan 23, 2015","35,696.33","35,696.33","35,696.33","35,696.33","-","0.24%"
"Jan 22, 2015","35,609.34","35,609.34","35,609.34","35,609.34","-","2.44%"
"Jan 21, 2015","34,759.84","34,759.84","34,759.84","34,759.84","-","1.64%"
"Jan 20, 2015","34,198.37","34,198.37","34,198.37","34,198.37","-","0.91%"
"Jan 19, 2015","33,888.50","33,888.50","33,888.50","33,888.50","-","1.19%"
"Jan 16, 2015","33,488.95","33,488.95","33,488.95","33,488.95","-","2.18%"
"Jan 15, 2015","32,775.83","32,775.83","32,775.83","32,775.83","-","2.36%"
"Jan 14, 2015","32,021.25","32,021.25","32,021.25","32,021.25","-","-1.59%"
"Jan 13, 2015","32,540.00","32,540.00","32,540.00","32,540.00","-","1.96%"
"Jan 12, 2015","31,914.25","31,914.25","31,914.25","31,914.25","-","0.95%"
"Jan 09, 2015","31,614.97","31,614.97","31,614.97","31,614.97","-","-3.27%"
"Jan 08, 2015","32,684.18","32,684.18","32,684.18","32,684.18","-","3.69%"
"Jan 07, 2015","31,521.69","31,521.69","31,521.69","31,521.69","-","-0.11%"
"Jan 06, 2015","31,556.14","31,556.14","31,556.14","31,556.14","-","-0.25%"
"Jan 05, 2015","31,634.72","31,634.72","31,634.72","31,634.72","-","-4.92%"
"Jan 02, 2015","33,272.80","33,272.80","33,272.80","33,272.80","-","0.62%"
"Dec 30, 2014","33,067.06","33,067.06","33,067.06","33,067.06","-","-0.62%"
"Dec 29, 2014","33,272.39","33,272.39","33,272.39","33,272.39","-","-1.15%"
"Dec 23, 2014","33,658.70","33,658.70","33,658.70","33,658.70","-","1.46%"
"Dec 22, 2014","33,175.03","33,175.03","33,175.03","33,175.03","-","0.48%"
"Dec 19, 2014","33,018.12","33,018.12","33,018.12","33,018.12","-","-0.40%"
"Dec 18, 2014","33,152.32","33,152.32","33,152.32","33,152.32","-","2.65%"
"Dec 17, 2014","32,296.67","32,296.67","32,296.67","32,296.67","-","-0.54%"
"Dec 16, 2014","32,472.38","32,472.38","32,472.38","32,472.38","-","3.27%"
"Dec 15, 2014","31,444.33","31,444.33","31,444.33","31,444.33","-","-2.79%"
"Dec 12, 2014","32,345.17","32,345.17","32,345.17","32,345.17","-","-3.13%"
"Dec 11, 2014","33,388.95","33,388.95","33,388.95","33,388.95","-","-0.09%"
"Dec 10, 2014","33,417.83","33,417.83","33,417.83","33,417.83","-","-0.89%"
"Dec 09, 2014","33,717.48","33,717.48","33,717.48","33,717.48","-","-2.81%"
"Dec 08, 2014","34,693.26","34,693.26","34,693.26","34,693.26","-","-0.68%"
"Dec 05, 2014","34,929.90","34,929.90","34,929.90","34,929.90","-","3.41%"
"Dec 04, 2014","33,777.25","33,777.25","33,777.25","33,777.25","-","-2.77%"
"Dec 03, 2014","34,740.51","34,740.51","34,740.51","34,740.51","-","1.00%"
"Dec 02, 2014","34,396.66","34,396.66","34,396.66","34,396.66","-","0.48%"
"Dec 01, 2014","34,232.97","34,232.97","34,232.97","34,232.97","-","-1.64%"
"Nov 28, 2014","34,803.98","34,803.98","34,803.98","34,803.98","-","-0.43%"
"Nov 27, 2014","34,953.02","34,953.02","34,953.02","34,953.02","-","0.81%"
