"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 16, 2004","4,007.82","4,007.82","4,007.82","4,007.82","-","-0.28%"
"Sep 15, 2004","4,018.94","4,018.94","4,018.94","4,018.94","-","0.14%"
"Sep 14, 2004","4,013.45","4,013.45","4,013.45","4,013.45","-","0.22%"
"Sep 13, 2004","4,004.71","4,004.71","4,004.71","4,004.71","-","1.05%"
"Sep 10, 2004","3,963.25","3,963.25","3,963.25","3,963.25","-","0.56%"
"Sep 09, 2004","3,941.20","3,941.20","3,941.20","3,941.20","-","-0.50%"
"Sep 08, 2004","3,961.18","3,961.18","3,961.18","3,961.18","-","0.15%"
"Sep 07, 2004","3,955.39","3,955.39","3,955.39","3,955.39","-","0.24%"
"Sep 06, 2004","3,945.73","3,945.73","3,945.73","3,945.73","-","0.00%"
"Sep 03, 2004","3,945.73","3,945.73","3,945.73","3,945.73","-","-0.07%"
"Sep 02, 2004","3,948.57","3,948.57","3,948.57","3,948.57","-","0.24%"
"Sep 01, 2004","3,939.25","3,939.25","3,939.25","3,939.25","-","0.37%"
"Aug 31, 2004","3,924.65","3,924.65","3,924.65","3,924.65","-","-0.27%"
"Aug 30, 2004","3,935.29","3,935.29","3,935.29","3,935.29","-","-0.20%"
"Aug 27, 2004","3,943.02","3,943.02","3,943.02","3,943.02","-","0.32%"
"Aug 26, 2004","3,930.32","3,930.32","3,930.32","3,930.32","-","0.35%"
"Aug 25, 2004","3,916.73","3,916.73","3,916.73","3,916.73","-","0.14%"
"Aug 24, 2004","3,911.16","3,911.16","3,911.16","3,911.16","-","0.08%"
"Aug 23, 2004","3,907.90","3,907.90","3,907.90","3,907.90","-","0.64%"
"Aug 20, 2004","3,882.95","3,882.95","3,882.95","3,882.95","-","-0.03%"
"Aug 19, 2004","3,884.08","3,884.08","3,884.08","3,884.08","-","0.30%"
"Aug 18, 2004","3,872.50","3,872.50","3,872.50","3,872.50","-","0.14%"
"Aug 17, 2004","3,867.08","3,867.08","3,867.08","3,867.08","-","0.48%"
"Aug 16, 2004","3,848.50","3,848.50","3,848.50","3,848.50","-","0.37%"
"Aug 13, 2004","3,834.21","3,834.21","3,834.21","3,834.21","-","0.22%"
"Aug 12, 2004","3,825.71","3,825.71","3,825.71","3,825.71","-","-0.63%"
"Aug 11, 2004","3,850.02","3,850.02","3,850.02","3,850.02","-","-0.64%"
"Aug 10, 2004","3,874.69","3,874.69","3,874.69","3,874.69","-","0.16%"
"Aug 09, 2004","3,868.66","3,868.66","3,868.66","3,868.66","-","-0.92%"
"Aug 06, 2004","3,904.76","3,904.76","3,904.76","3,904.76","-","-1.05%"
"Aug 05, 2004","3,946.25","3,946.25","3,946.25","3,946.25","-","0.34%"
"Aug 04, 2004","3,932.82","3,932.82","3,932.82","3,932.82","-","-0.60%"
"Aug 03, 2004","3,956.55","3,956.55","3,956.55","3,956.55","-","-0.09%"
"Aug 02, 2004","3,959.99","3,959.99","3,959.99","3,959.99","-","-0.35%"
"Jul 30, 2004","3,973.73","3,973.73","3,973.73","3,973.73","-","0.23%"
"Jul 29, 2004","3,964.56","3,964.56","3,964.56","3,964.56","-","0.28%"
"Jul 28, 2004","3,953.38","3,953.38","3,953.38","3,953.38","-","0.12%"
"Jul 27, 2004","3,948.45","3,948.45","3,948.45","3,948.45","-","0.07%"
"Jul 26, 2004","3,945.55","3,945.55","3,945.55","3,945.55","-","-0.74%"
"Jul 23, 2004","3,974.83","3,974.83","3,974.83","3,974.83","-","-0.06%"
"Jul 22, 2004","3,977.14","3,977.14","3,977.14","3,977.14","-","-0.65%"
"Jul 21, 2004","4,003.25","4,003.25","4,003.25","4,003.25","-","0.35%"
"Jul 20, 2004","3,989.21","3,989.21","3,989.21","3,989.21","-","-0.13%"
"Jul 19, 2004","3,994.45","3,994.45","3,994.45","3,994.45","-","0.11%"
"Jul 16, 2004","3,990.15","3,990.15","3,990.15","3,990.15","-","0.27%"
"Jul 15, 2004","3,979.24","3,979.24","3,979.24","3,979.24","-","-0.29%"
"Jul 14, 2004","3,990.76","3,990.76","3,990.76","3,990.76","-","-0.16%"
"Jul 13, 2004","3,997.13","3,997.13","3,997.13","3,997.13","-","-0.23%"
"Jul 12, 2004","4,006.42","4,006.42","4,006.42","4,006.42","-","-0.21%"
"Jul 09, 2004","4,014.73","4,014.73","4,014.73","4,014.73","-","0.03%"
"Jul 08, 2004","4,013.67","4,013.67","4,013.67","4,013.67","-","-0.39%"
"Jul 07, 2004","4,029.23","4,029.23","4,029.23","4,029.23","-","-0.09%"
"Jul 06, 2004","4,032.71","4,032.71","4,032.71","4,032.71","-","-0.79%"
"Jul 05, 2004","4,064.63","4,064.63","4,064.63","4,064.63","-","0.14%"
"Jul 02, 2004","4,058.88","4,058.88","4,058.88","4,058.88","-","-0.31%"
"Jul 01, 2004","4,071.34","4,071.34","4,071.34","4,071.34","-","-0.14%"
"Jun 30, 2004","4,077.15","4,077.15","4,077.15","4,077.15","-","0.11%"
"Jun 29, 2004","4,072.64","4,072.64","4,072.64","4,072.64","-","0.07%"
"Jun 28, 2004","4,069.93","4,069.93","4,069.93","4,069.93","-","0.57%"
"Jun 25, 2004","4,046.87","4,046.87","4,046.87","4,046.87","-","0.38%"
