"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 18, 2002","991.41","1,008.25","1,010.96","987.59","-","-2.14%"
"Feb 15, 2002","1,013.10","1,040.21","1,040.21","1,013.07","-","-2.82%"
"Feb 14, 2002","1,042.51","1,044.72","1,050.04","1,038.50","-","0.36%"
"Feb 13, 2002","1,038.74","1,045.29","1,048.53","1,030.88","-","-0.62%"
"Feb 12, 2002","1,045.19","1,062.59","1,063.15","1,037.71","-","-1.18%"
"Feb 11, 2002","1,057.72","1,045.95","1,058.07","1,045.75","-","2.86%"
"Feb 08, 2002","1,028.28","1,024.36","1,034.52","1,020.66","-","-0.07%"
"Feb 07, 2002","1,028.98","1,027.28","1,029.05","1,011.33","-","-0.39%"
"Feb 06, 2002","1,032.99","1,060.66","1,063.63","1,023.56","-","-2.79%"
"Feb 05, 2002","1,062.60","1,079.03","1,079.03","1,045.28","-","-2.49%"
"Feb 04, 2002","1,089.78","1,111.37","1,111.37","1,088.08","-","-2.12%"
"Feb 01, 2002","1,113.38","1,120.26","1,120.46","1,111.22","-","-0.77%"
"Jan 31, 2002","1,122.02","1,111.44","1,122.02","1,108.14","-","2.04%"
"Jan 30, 2002","1,099.64","1,109.22","1,109.22","1,089.52","-","-1.36%"
"Jan 29, 2002","1,114.76","1,133.98","1,138.79","1,112.02","-","-1.35%"
"Jan 28, 2002","1,130.01","1,130.46","1,137.14","1,126.89","-","-0.04%"
"Jan 25, 2002","1,130.45","1,139.07","1,140.79","1,120.18","-","-0.73%"
"Jan 24, 2002","1,138.79","1,132.74","1,147.68","1,122.95","-","0.83%"
"Jan 23, 2002","1,129.46","1,112.92","1,130.57","1,107.76","-","1.47%"
"Jan 22, 2002","1,113.07","1,106.64","1,141.96","1,100.15","-","-0.15%"
"Jan 21, 2002","1,114.72","1,117.90","1,120.63","1,102.77","-","-0.55%"
"Jan 18, 2002","1,120.86","1,120.00","1,122.23","1,110.63","-","-0.81%"
"Jan 17, 2002","1,130.02","1,105.12","1,130.02","1,105.01","-","2.52%"
"Jan 16, 2002","1,102.19","1,136.08","1,136.08","1,095.85","-","-3.34%"
"Jan 15, 2002","1,140.33","1,135.06","1,143.75","1,121.79","-","0.12%"
"Jan 14, 2002","1,138.92","1,188.16","1,188.16","1,130.59","-","-4.21%"
"Jan 11, 2002","1,189.00","1,186.22","1,193.10","1,181.24","-","0.14%"
"Jan 10, 2002","1,187.38","1,197.14","1,199.42","1,177.97","-","-2.31%"
"Jan 09, 2002","1,215.40","1,199.09","1,216.26","1,188.23","-","1.36%"
"Jan 08, 2002","1,199.15","1,196.23","1,203.17","1,187.68","-","-0.84%"
"Jan 07, 2002","1,209.27","1,203.24","1,220.49","1,195.72","-","0.99%"
"Jan 04, 2002","1,197.39","1,199.15","1,222.45","1,187.86","-","0.79%"
"Jan 03, 2002","1,187.96","1,125.30","1,187.96","1,125.30","-","6.51%"
"Jan 02, 2002","1,115.38","1,098.96","1,115.38","1,098.22","-","1.78%"
"Dec 28, 2001","1,095.83","1,091.62","1,097.59","1,086.06","-","0.41%"
"Dec 27, 2001","1,091.34","1,094.46","1,102.93","1,083.68","-","-0.22%"
"Dec 21, 2001","1,093.76","1,096.95","1,097.31","1,076.47","-","-0.78%"
"Dec 20, 2001","1,102.31","1,125.27","1,125.60","1,099.43","-","-2.10%"
"Dec 19, 2001","1,126.01","1,149.81","1,149.81","1,117.29","-","-2.55%"
"Dec 18, 2001","1,155.48","1,149.51","1,162.93","1,146.80","-","0.82%"
"Dec 17, 2001","1,146.04","1,107.17","1,146.23","1,107.17","-","3.39%"
"Dec 14, 2001","1,108.50","1,128.90","1,128.90","1,105.23","-","-2.93%"
"Dec 13, 2001","1,141.95","1,189.25","1,196.85","1,137.31","-","-3.85%"
"Dec 12, 2001","1,187.64","1,217.78","1,225.46","1,187.64","-","-2.50%"
"Dec 11, 2001","1,218.09","1,213.28","1,219.40","1,196.47","-","0.29%"
"Dec 10, 2001","1,214.54","1,235.83","1,237.30","1,208.44","-","-1.59%"
"Dec 07, 2001","1,234.15","1,243.84","1,249.28","1,227.28","-","-0.33%"
"Dec 06, 2001","1,238.19","1,246.47","1,273.00","1,235.40","-","-0.71%"
