"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 23, 2017","6,311.97","6,323.12","6,329.12","6,291.81","143.44M","-0.22%"
"Jun 22, 2017","6,325.92","6,310.92","6,329.51","6,281.60","145.20M","0.08%"
"Jun 21, 2017","6,320.59","6,326.23","6,327.56","6,267.32","154.76M","-0.28%"
"Jun 20, 2017","6,338.53","6,368.74","6,387.10","6,338.53","171.04M","-0.27%"
"Jun 19, 2017","6,355.47","6,337.87","6,375.37","6,337.87","153.72M","0.75%"
"Jun 16, 2017","6,308.20","6,267.40","6,312.81","6,267.40","279.47M","0.90%"
"Jun 15, 2017","6,251.72","6,276.30","6,276.30","6,208.43","200.13M","-0.48%"
"Jun 14, 2017","6,282.04","6,300.43","6,346.22","6,282.04","189.58M","-0.09%"
"Jun 13, 2017","6,287.71","6,266.21","6,299.41","6,266.14","141.23M","0.49%"
"Jun 12, 2017","6,257.04","6,319.19","6,319.19","6,249.76","151.31M","-1.18%"
"Jun 09, 2017","6,331.94","6,306.14","6,349.03","6,296.25","149.75M","0.57%"
"Jun 08, 2017","6,296.17","6,306.24","6,324.22","6,282.55","156.36M","-0.10%"
"Jun 07, 2017","6,302.49","6,295.51","6,351.37","6,284.12","180.53M","0.35%"
"Jun 06, 2017","6,280.64","6,309.13","6,309.13","6,272.03","152.38M","-0.74%"
"Jun 05, 2017","6,327.62","6,355.63","6,361.99","6,318.34","98.99M","-0.50%"
"Jun 02, 2017","6,359.70","6,350.20","6,388.86","6,343.23","174.03M","0.49%"
"Jun 01, 2017","6,328.47","6,281.29","6,333.76","6,281.29","167.97M","0.81%"
"May 31, 2017","6,277.69","6,294.88","6,324.52","6,274.29","291.78M","-0.25%"
"May 30, 2017","6,293.24","6,280.12","6,295.53","6,256.24","147.74M","-0.26%"
"May 29, 2017","6,309.83","6,308.86","6,312.64","6,294.87","104.26M","-0.09%"
"May 26, 2017","6,315.81","6,302.24","6,315.81","6,258.98","141.41M","0.07%"
"May 25, 2017","6,311.32","6,322.15","6,333.11","6,290.81","118.37M","0.07%"
"May 24, 2017","6,307.06","6,302.91","6,310.99","6,287.65","159.32M","0.01%"
"May 23, 2017","6,306.38","6,272.76","6,320.51","6,267.71","168.71M","0.50%"
"May 22, 2017","6,275.26","6,283.28","6,289.54","6,261.68","144.51M","0.08%"
"May 19, 2017","6,270.25","6,227.16","6,272.02","6,225.23","195.40M","0.81%"
"May 18, 2017","6,220.09","6,254.56","6,263.79","6,171.95","253.94M","-0.64%"
"May 17, 2017","6,260.39","6,342.52","6,344.91","6,241.84","232.29M","-1.58%"
"May 16, 2017","6,361.06","6,346.66","6,369.02","6,337.26","208.58M","-0.02%"
"May 15, 2017","6,362.02","6,346.80","6,362.02","6,327.16","194.73M","0.28%"
"May 12, 2017","6,344.41","6,316.83","6,344.41","6,311.04","287.23M","0.47%"
"May 11, 2017","6,314.58","6,345.83","6,350.30","6,290.07","225.66M","-0.40%"
"May 10, 2017","6,339.68","6,333.61","6,339.74","6,314.98","210.68M","0.04%"
"May 09, 2017","6,337.46","6,325.32","6,345.95","6,324.13","200.98M","0.31%"
"May 08, 2017","6,317.92","6,372.14","6,372.14","6,306.68","186.56M","-0.68%"
"May 05, 2017","6,361.38","6,281.74","6,361.38","6,277.93","231.02M","0.95%"
"May 04, 2017","6,301.25","6,229.03","6,301.25","6,225.20","237.68M","1.29%"
"May 03, 2017","6,220.88","6,223.19","6,223.19","6,198.70","171.28M","-0.01%"
"May 02, 2017","6,221.49","6,184.32","6,222.19","6,178.43","193.82M","0.81%"
"Apr 28, 2017","6,171.55","6,166.07","6,186.76","6,165.90","215.12M","-0.01%"
"Apr 27, 2017","6,172.40","6,169.46","6,177.99","6,153.83","209.15M","-0.05%"
"Apr 26, 2017","6,175.79","6,153.42","6,183.57","6,149.22","194.86M","0.16%"
"Apr 25, 2017","6,165.78","6,146.58","6,178.42","6,139.62","192.52M","0.44%"
"Apr 24, 2017","6,138.96","6,034.48","6,156.27","6,034.48","338.19M","3.82%"
"Apr 21, 2017","5,913.13","5,920.35","5,933.53","5,882.14","227.97M","-0.29%"
"Apr 20, 2017","5,930.52","5,854.50","5,944.56","5,846.15","194.56M","1.17%"
"Apr 19, 2017","5,861.86","5,841.94","5,869.91","5,834.93","187.65M","0.29%"
"Apr 18, 2017","5,844.67","5,930.95","5,939.81","5,844.67","231.22M","-1.47%"
"Apr 13, 2017","5,931.95","5,952.45","5,952.45","5,920.89","164.11M","-0.49%"
"Apr 12, 2017","5,961.21","5,966.53","5,999.45","5,953.10","166.02M","0.03%"
"Apr 11, 2017","5,959.22","5,961.35","5,981.99","5,928.93","160.78M","-0.22%"
"Apr 10, 2017","5,972.57","5,996.01","5,996.01","5,959.91","125.13M","-0.40%"
"Apr 07, 2017","5,996.81","5,963.96","5,996.81","5,952.14","143.08M","0.37%"
"Apr 06, 2017","5,974.74","5,928.30","5,979.42","5,908.01","140.09M","0.45%"
"Apr 05, 2017","5,948.17","5,959.17","5,972.85","5,944.40","139.09M","-0.14%"
"Apr 04, 2017","5,956.39","5,944.60","5,958.96","5,936.93","137.08M","0.22%"
"Apr 03, 2017","5,943.24","5,980.42","5,988.57","5,941.10","145.64M","-0.55%"
"Mar 31, 2017","5,975.96","5,929.51","5,975.96","5,917.23","195.55M","0.69%"
"Mar 30, 2017","5,935.07","5,909.33","5,935.27","5,906.76","136.07M","0.44%"
"Mar 29, 2017","5,908.81","5,897.30","5,909.00","5,884.55","160.22M","0.36%"
"Mar 28, 2017","5,887.80","5,856.15","5,888.11","5,850.43","157.94M","0.61%"
"Mar 27, 2017","5,851.89","5,823.64","5,851.89","5,806.31","155.38M","-0.07%"
"Mar 24, 2017","5,855.88","5,856.89","5,858.72","5,834.92","126.68M","-0.04%"
"Mar 23, 2017","5,857.99","5,817.73","5,857.99","5,801.30","143.22M","0.74%"
"Mar 22, 2017","5,814.79","5,809.95","5,823.11","5,768.62","169.78M","-0.24%"
"Mar 21, 2017","5,828.78","5,860.99","5,884.24","5,819.13","155.17M","-0.33%"
"Mar 20, 2017","5,848.12","5,850.78","5,863.79","5,839.86","124.38M","-0.24%"
